timestamp,indoor_temp_C,indoor_humidity,occupant_presence,occupant_count,fan_energy_kWh,fan_state,outdoor_temp_C,outdoor_humidity,outdoor_wind_speed
2025-09-07 03:30:00,23.62872987,75.72178997,0,0,0.078667693,1,22.24664276,77.03125375,1.462972934
2025-09-07 03:35:00,23.50931722,72.81942256,0,0,0.078667693,0,22.44924944,72.52478692,1.467825349
2025-09-07 03:40:00,23.48369275,80.24557495,0,0,0.078667693,0,22.67987954,75.63055196,1.295500533
2025-09-07 03:45:00,23.59357301,66.28547534,0,0,0.078667693,0,22.47845836,78.52747692,1.255560278
2025-09-07 03:50:00,24.1229361,75.34082481,1,2,0.078667693,1,22.7256848,69.85731125,1.253698413
2025-09-07 03:55:00,24.0582199,78.00039977,0,0,0.078667693,1,23.2927931,71.65536746,1.717701953
2025-09-07 04:00:00,23.74310269,73.66455244,0,0,0.078667693,0,22.93403513,80.59111745,1.281062136
2025-09-07 04:05:00,23.8284511,78.77079985,0,0,0.078667693,0,23.25502278,76.83096888,1.677826739
2025-09-07 04:10:00,24.28011178,66.89095578,0,0,0.078667693,0,23.24690337,73.37126931,1.768264465
2025-09-07 04:15:00,24.34922095,74.95576288,0,0,0.078667693,0,23.41038904,70.03856464,1.338310459
2025-09-07 04:20:00,23.97326477,70.29302016,1,2,0.078667693,1,23.18147313,72.51401278,1.850803247
2025-09-07 04:25:00,24.19909613,70.48415933,0,0,0.078667693,0,23.12453024,73.55810799,0.948138924
2025-09-07 04:30:00,24.51848544,75.42083442,0,0,0.078667693,0,23.47881712,72.44364171,1.61001027
2025-09-07 04:35:00,24.06310953,71.47918191,0,0,0.078667693,0,23.70168479,71.29836491,1.635541206
2025-09-07 04:40:00,24.00179811,73.30517729,1,2,0.078667693,1,23.60783274,76.06943598,1.600744172
2025-09-07 04:45:00,24.28315186,70.37220802,0,0,0.078667693,0,23.986457,75.49826399,1.443103001
2025-09-07 04:50:00,24.49002072,74.2428256,0,0,0.078667693,1,24.18079733,74.89618714,1.650387567
2025-09-07 04:55:00,24.49974218,68.4374759,0,0,0.078667693,0,24.30861399,77.31691717,1.454918029
2025-09-07 05:00:00,24.38115326,72.82630502,0,0,0.078667693,0,24.15298171,70.4458598,1.544245936
2025-09-07 05:05:00,24.74794564,76.61302645,0,0,0.078667693,1,24.2877209,75.32758642,1.175373956
2025-09-07 05:10:00,25.03073493,69.13808668,0,0,0.078667693,0,24.89288744,67.7700524,1.443667116
2025-09-07 05:15:00,24.78645551,69.2219462,0,0,0.078667693,0,24.96726159,69.36323378,1.562010891
2025-09-07 05:20:00,24.82292476,75.49390396,1,3,0.078667693,1,24.74910293,75.18732336,1.621686784
2025-09-07 05:25:00,25.41914644,70.31223948,0,0,0.078667693,0,25.45282383,72.96139687,1.595468759
2025-09-07 05:30:00,25.53982705,68.26766444,1,3,0.078667693,1,25.64551894,72.79080781,1.275611495
2025-09-07 05:35:00,25.33842354,75.55353313,1,2,0.078667693,1,25.3364253,74.0938746,1.936568579
2025-09-07 05:40:00,25.22885508,77.97258381,0,0,0.078667693,0,25.41866849,71.56847115,1.953050731
2025-09-07 05:45:00,25.28808868,71.04220404,0,0,0.078667693,0,25.341658,76.51625886,1.541783642
2025-09-07 05:50:00,25.4878887,74.196513,0,0,0.078667693,0,25.47942204,76.09572136,1.30003919
2025-09-07 05:55:00,25.86919886,72.26657947,0,0,0.078667693,0,26.37140507,68.88649686,1.534904853
2025-09-07 06:00:00,25.36965569,68.78651317,1,4,0.078667693,1,26.3392359,71.3410465,1.360896065
2025-09-07 06:05:00,25.51316635,68.0871716,0,0,0.078667693,0,26.23048969,73.53738675,1.575328529
2025-09-07 06:10:00,26.05256642,72.30921402,0,0,0.078667693,1,26.76265742,67.22964911,1.548967415
2025-09-07 06:15:00,25.80876419,73.50036175,0,0,0.078667693,0,26.67716141,71.09693462,1.517049891
2025-09-07 06:20:00,25.59381629,73.98671368,0,0,0.078667693,0,26.41369674,70.73554265,1.458146653
2025-09-07 06:25:00,26.33769265,72.56367915,1,1,0.078667693,1,26.90819834,78.81946443,1.45988896
2025-09-07 06:30:00,26.23942673,73.79842216,0,0,0.079667693,0,27.04660775,72.90265948,1.156626758
2025-09-07 06:35:00,25.83820892,65.53706801,0,0,0.078667693,0,26.74804605,72.08736021,1.61812005
2025-09-07 06:40:00,26.2940568,68.8201384,1,4,0.078133604,0,27.11098127,71.41466911,1.811687359
2025-09-07 06:45:00,26.30309951,76.9840024,0,0,0.078667693,0,27.12933017,69.83421419,1.52534224
2025-09-07 06:50:00,26.0490807,81.53331924,0,0,0.078667693,0,27.23558988,71.44769001,1.209755186
2025-09-07 06:55:00,26.11981664,74.33744431,0,0,0.078667693,0,27.07858022,69.54292528,1.774435451
2025-09-07 07:00:00,26.18015415,75.48452451,0,0,0.078667693,0,27.70218629,70.81295255,1.550683661
2025-09-07 07:05:00,26.28567322,70.97838741,0,0,0.078667693,0,27.39194394,73.06355625,1.483167878
2025-09-07 07:10:00,26.59874302,74.64120595,0,0,0.078667693,0,28.26912041,70.32570461,1.681880178
2025-09-07 07:15:00,26.32648555,75.14583566,0,0,0.078667693,0,27.8186711,72.4451767,1.539118316
2025-09-07 07:20:00,27.1600453,77.59533432,0,0,0.078667693,0,28.59677443,72.43300006,1.260697481
2025-09-07 07:25:00,27.14530292,78.02158831,0,0,0.078667693,1,28.45298656,74.47972567,1.133687668
2025-09-07 07:30:00,26.9629178,68.29985965,0,0,0.078667693,0,28.66531257,67.62450278,1.366531816
2025-09-07 07:35:00,26.38634884,74.35525304,0,0,0.078667693,0,28.65293876,69.30273481,1.263304724
2025-09-07 07:40:00,26.45245102,74.61109096,1,3,0.092447923,1,28.14073871,73.6112952,1.306371828
2025-09-07 07:45:00,26.96487854,75.2723114,1,1,0.118400128,1,29.10900363,73.12634519,1.564165677
2025-09-07 07:50:00,26.75582104,71.71899644,0,0,0.078667693,0,28.8504136,70.69163194,0.944850834
2025-09-07 07:55:00,27.11429114,72.84151499,1,2,0.082823647,1,29.23054861,71.69607995,1.5389641
2025-09-07 08:00:00,26.94304484,68.44046439,0,0,0.078667693,0,29.002766,72.12645497,1.420484083
2025-09-07 08:05:00,27.14817216,79.35270387,0,0,0.078667693,0,29.51536875,74.34806059,1.532432738
2025-09-07 08:10:00,26.94160042,74.10817361,0,0,0.078667693,0,28.83742421,68.34735878,1.836486493
2025-09-07 08:15:00,27.03500395,74.083499,1,1,0.135212311,1,28.8572042,75.67971602,1.656792877
2025-09-07 08:20:00,26.71422791,70.50412264,0,0,0.078667693,0,29.0864671,69.38626575,1.775745335
2025-09-07 08:25:00,27.09649555,72.19976969,1,2,0.055473295,1,29.87941328,72.09778206,1.569103485
2025-09-07 08:30:00,27.19252276,74.20708776,1,2,0.051461926,1,29.40901429,71.20605975,1.624380256
2025-09-07 08:35:00,27.55469142,75.33554623,0,0,0.078667693,0,29.5555449,72.78151706,1.722196239
2025-09-07 08:40:00,27.23081068,72.04409908,1,2,0.122696194,1,29.87801676,73.88127916,1.253433219
2025-09-07 08:45:00,27.28015651,77.29353948,0,0,0.078667693,0,29.99172806,66.94402617,1.323950988
2025-09-07 08:50:00,27.64153109,74.91779998,0,0,0.078667693,1,29.85046615,74.22523494,1.29056212
2025-09-07 08:55:00,27.53792147,74.0654902,0,0,0.078667693,0,30.02592265,74.33892722,1.052540505
2025-09-07 09:00:00,27.97322533,71.44962458,1,2,0.05945364,1,30.57930695,69.23897532,1.346743321
2025-09-07 09:05:00,27.81927319,72.33875159,1,3,0.067901017,1,30.6935373,70.65360012,1.71478037
2025-09-07 09:10:00,27.89795119,74.01040036,1,1,0.113363273,1,30.00382242,69.42576234,1.545883682
2025-09-07 09:15:00,27.57145421,69.58688856,1,4,0.083950386,1,30.09509053,72.00708522,1.707414765
2025-09-07 09:20:00,27.88704946,63.93894274,1,2,0.145470612,1,30.34656161,72.75723418,1.446364752
2025-09-07 09:25:00,27.94712867,72.76589804,1,1,0.132199471,1,30.5703202,69.15133072,1.435815387
2025-09-07 09:30:00,27.33213034,72.77228034,0,0,0.078667693,0,30.62615943,75.36798115,1.569490893
2025-09-07 09:35:00,28.09946836,68.90048028,0,0,0.078667693,0,30.71291618,70.84778243,1.018982696
2025-09-07 09:40:00,27.60105351,78.85409545,1,2,0.07417588,1,30.38883189,68.93903893,1.046648171
2025-09-07 09:45:00,28.36810922,72.83179105,1,2,0.09261199,0,31.37020614,70.80305,1.132088113
2025-09-07 09:50:00,28.32378192,66.69079415,1,4,0.0887549,0,31.18959846,73.13878698,2.036261647
2025-09-07 09:55:00,27.78345595,72.08146503,1,3,0.114114213,0,30.86145796,68.2282376,1.742730022
2025-09-07 10:00:00,27.85490573,75.67001921,1,4,0.114783684,0,31.16178947,69.27284557,1.299143534
2025-09-07 10:05:00,27.92643431,70.69530557,0,0,0.078667693,0,31.00095202,69.00342707,1.471607904
2025-09-07 10:10:00,28.48573268,70.91982424,1,1,0.123265511,0,31.44410652,66.04742152,0.731957577
2025-09-07 10:15:00,28.73525135,76.01636365,1,2,0.119486189,0,31.75075112,74.59445338,1.583744134
2025-09-07 10:20:00,28.16812482,74.40346929,1,3,0.146320918,0,31.26213485,73.35717881,1.482146723
2025-09-07 10:25:00,28.21490134,68.71594605,1,4,0.118742043,0,31.25068214,67.30610621,1.256248486
2025-09-07 10:30:00,28.21123569,75.01544856,0,0,0.078667693,0,31.71510592,75.03999798,1.306841616
2025-09-07 10:35:00,28.09249793,74.98774301,1,4,0.059444311,1,31.1635635,70.05560158,1.670002533
2025-09-07 10:40:00,28.87272704,72.22987278,1,4,0.107922523,0,31.52682302,74.1629938,1.477646314
2025-09-07 10:45:00,28.14362734,70.4598452,1,1,0.095854612,1,31.11793381,68.20158859,1.536067654
2025-09-07 10:50:00,28.34862055,71.58495956,1,3,0.063774296,1,31.68350832,73.04164336,1.726298735
2025-09-07 10:55:00,28.22240379,75.61826753,1,4,0.141362188,1,31.07550745,73.2922059,1.513988227
2025-09-07 11:00:00,29.17164639,73.24344637,1,4,0.073093056,1,32.20672809,73.79394386,1.842983766
2025-09-07 11:05:00,28.69416558,71.93090303,1,1,0.121351125,0,32.41021435,69.59259077,1.602402904
2025-09-07 11:10:00,28.24469173,71.28515011,1,4,0.083311752,1,31.2244943,72.54927277,1.456522283
2025-09-07 11:15:00,28.48715474,69.02492313,1,2,0.143601923,1,31.89636852,71.89439347,1.537658097
2025-09-07 11:20:00,28.65302666,72.53338468,1,1,0.069197888,1,32.21480209,73.24469347,1.409494042
2025-09-07 11:25:00,28.12509217,69.57566507,1,3,0.126059076,0,31.93845554,70.40602675,1.5712418
2025-09-07 11:30:00,28.50121082,68.58888494,1,2,0.140149085,1,32.29495979,70.98984127,2.11412768
2025-09-07 11:35:00,28.74380497,69.17901156,1,1,0.128797112,1,32.21073367,69.70182422,1.165853256
2025-09-07 11:40:00,28.9164367,71.06187516,0,0,0.078667693,0,32.49562549,65.52380368,1.492639196
2025-09-07 11:45:00,28.61807537,70.24814744,1,3,0.101176073,1,32.13525548,69.63579625,1.327885753
2025-09-07 11:50:00,28.29501104,68.67685088,1,2,0.059856521,0,31.90493036,67.43763256,1.594926431
2025-09-07 11:55:00,28.66962722,69.23771735,1,4,0.125325159,1,31.94780154,75.04600009,1.103166784
2025-09-07 12:00:00,28.33356412,76.0234458,1,1,0.132290954,1,32.03034127,68.1423737,1.437635102
2025-09-07 12:05:00,28.65808248,74.94114572,1,4,0.087426299,1,32.05426752,69.01980703,1.914357155
2025-09-07 12:10:00,28.17683618,63.55356846,0,0,0.078667693,0,31.81149095,68.55514976,1.036531502
2025-09-07 12:15:00,28.9077431,70.75248919,1,2,0.148663198,1,32.59154753,71.09222348,1.214693179
2025-09-07 12:20:00,28.15511008,72.40270795,1,3,0.116841674,0,31.49978603,73.43343771,1.637644017
2025-09-07 12:25:00,29.05439757,74.13464744,1,4,0.053309077,1,32.18740133,70.04615326,1.083989965
2025-09-07 12:30:00,28.5159584,72.06992297,1,1,0.135036113,1,31.72551197,68.43436694,1.129310845
2025-09-07 12:35:00,28.57673225,74.50429118,1,2,0.090980975,0,31.66872563,70.8286364,1.505789557
2025-09-07 12:40:00,28.72139784,73.46345613,1,4,0.10967603,1,31.90562025,80.04459663,1.579659984
2025-09-07 12:45:00,28.72854481,73.68931614,1,1,0.054766343,1,31.88048633,62.78211657,0.860852421
2025-09-07 12:50:00,28.81362366,73.62341486,1,4,0.134603876,0,31.87538036,70.59281221,1.204734559
2025-09-07 12:55:00,28.36824242,70.45921832,0,0,0.078667693,0,31.49607224,69.40021479,1.176256351
2025-09-07 13:00:00,28.09184522,71.73737266,1,4,0.086470078,0,31.55106242,74.37429846,1.423383923
2025-09-07 13:05:00,28.20572913,67.52507587,1,3,0.089467652,1,31.59899128,71.14688065,1.448562642
2025-09-07 13:10:00,27.94920567,72.92179944,1,2,0.105937585,0,31.3906775,67.87385014,1.687982692
2025-09-07 13:15:00,28.20140553,70.99246435,1,1,0.098684371,0,31.49993834,70.65683781,1.835972728
2025-09-07 13:20:00,28.62253481,72.38792864,1,4,0.147052708,1,31.99966796,69.00705165,2.249764189
2025-09-07 13:25:00,28.33553302,70.57486173,1,1,0.074571233,0,31.58987333,69.7281769,1.244611528
2025-09-07 13:30:00,28.25409093,72.69912604,1,4,0.070774636,0,31.6872714,69.59073388,1.415940226
2025-09-07 13:35:00,28.49097553,73.98468066,1,4,0.12976247,0,31.39242589,73.54961084,1.532018663
2025-09-07 13:40:00,28.21759167,73.18704918,1,1,0.088303374,1,31.79799836,69.34642698,1.321238785
2025-09-07 13:45:00,28.2304647,67.98434584,1,3,0.111460531,1,31.25134666,75.15556676,1.186637904
2025-09-07 13:50:00,28.00956035,71.74414071,1,4,0.090376933,1,31.07113204,72.51147381,1.239820223
2025-09-07 13:55:00,27.66134098,67.16401564,1,3,0.149576195,0,30.92036022,67.12356388,1.296498431
2025-09-07 14:00:00,28.27769758,72.19836997,1,1,0.061568103,0,31.63830766,69.09329562,1.306431188
2025-09-07 14:05:00,27.93240805,71.41098381,1,3,0.141524837,1,31.07317335,68.06659864,1.188867596
2025-09-07 14:10:00,27.64891133,70.86321105,1,1,0.060776113,1,30.65734266,66.81780306,1.668271933
2025-09-07 14:15:00,28.34801878,69.79605167,1,3,0.143858815,1,31.03573771,75.32048518,0.63463163
2025-09-07 14:20:00,27.73497532,69.50637946,1,3,0.05979252,1,30.70755324,68.64851945,1.309296856
2025-09-07 14:25:00,28.14899572,69.47831822,0,0,0.078667693,0,31.1095641,76.32332144,1.458362007
2025-09-07 14:30:00,27.99370297,69.63621422,1,2,0.113630306,0,30.71948264,67.6967378,1.376978382
2025-09-07 14:35:00,27.89539662,73.35058044,1,2,0.144308829,1,30.64753772,65.1226898,1.048760205
2025-09-07 14:40:00,28.03798464,69.93355477,1,3,0.082274243,1,31.05266123,76.72668697,1.419204241
2025-09-07 14:45:00,27.87714992,69.08638011,0,0,0.078667693,0,30.78671237,67.59447067,1.25613786
2025-09-07 14:50:00,27.79489882,68.68163863,1,1,0.145090235,1,30.62492886,73.10359868,1.302486328
2025-09-07 14:55:00,27.61227095,72.7621929,1,1,0.057041099,1,30.10712644,72.38961178,1.89075401
2025-09-07 15:00:00,27.44343352,71.64718995,1,3,0.107806828,1,29.91166756,66.44418991,1.236606033
2025-09-07 15:05:00,27.61203981,66.79059698,1,3,0.074384646,0,30.34692653,72.65122775,1.748688803
2025-09-07 15:10:00,27.4986576,70.64304846,1,1,0.051832936,1,30.42575831,70.76857906,1.547366498
2025-09-07 15:15:00,27.92803699,73.7296029,1,1,0.131620723,1,30.13155933,72.44057987,1.626300661
2025-09-07 15:20:00,27.67584587,67.30289493,0,0,0.078667693,0,29.95432885,77.7044685,1.650377267
2025-09-07 15:25:00,26.99746535,68.48133394,0,0,0.078667693,0,29.32591852,73.78217248,1.314581371
2025-09-07 15:30:00,27.53869817,72.67540513,1,4,0.144362802,1,29.33240307,73.86280923,2.028188233
2025-09-07 15:35:00,27.1924525,67.68825321,1,2,0.09742856,1,29.59995263,75.00368785,1.170507852
2025-09-07 15:40:00,27.43821723,71.11481282,1,4,0.078476309,0,30.09061166,69.61757961,1.571484158
2025-09-07 15:45:00,27.33347843,69.9294114,1,2,0.093894355,1,29.40750314,74.86804189,1.522601174
2025-09-07 15:50:00,27.28555582,76.63268947,1,1,0.121272339,1,29.11050757,72.06135339,1.689535157
2025-09-07 15:55:00,27.18175693,72.38902952,1,1,0.099189019,1,28.99467925,72.95626062,1.586206472
2025-09-07 16:00:00,26.89884133,72.41354402,1,2,0.114313446,1,28.9679718,73.03231927,1.992500104
2025-09-07 16:05:00,26.88634601,72.43485703,1,4,0.086343169,0,28.86855911,67.85254537,1.323031301
2025-09-07 16:10:00,27.06108056,70.25743058,1,2,0.067402833,1,28.70171481,76.77517072,1.626364771
2025-09-07 16:15:00,27.06510592,72.04259222,1,3,0.104005815,1,29.16999899,68.57230869,1.392554196
2025-09-07 16:20:00,26.38039711,73.21760274,1,3,0.123372497,1,28.30429229,65.86554415,1.5351959
2025-09-07 16:25:00,26.48205415,72.86976952,1,4,0.149561819,0,28.68955056,71.5890304,1.273300325
2025-09-07 16:30:00,26.82695652,72.1368681,1,2,0.084264025,1,28.21249261,69.96552963,0.857134141
2025-09-07 16:35:00,26.95775186,66.70467284,1,3,0.062148757,1,28.5371073,75.36786893,1.556693804
2025-09-07 16:40:00,26.61353179,71.73964936,0,0,0.078667693,0,27.74321887,73.68333874,1.883216025
2025-09-07 16:45:00,26.10860947,69.21558106,0,0,0.078667693,0,27.69073446,71.43317649,1.919756064
2025-09-07 16:50:00,26.53588955,77.45271473,1,2,0.057763858,0,27.79675023,71.34165916,1.32678978
2025-09-07 16:55:00,26.42422393,74.18790316,1,2,0.132539806,1,27.84363537,74.49689577,1.201918901
2025-09-07 17:00:00,26.59289333,71.89317239,1,2,0.065838301,1,28.00559892,72.3474583,1.577325846
2025-09-07 17:05:00,26.39589188,70.44558682,0,0,0.078667693,0,27.57369918,72.94439129,1.67686868
2025-09-07 17:10:00,25.73651582,71.36733574,1,2,0.078667693,0,27.27552979,69.33039786,2.185289458
2025-09-07 17:15:00,26.41959136,69.69510853,1,4,0.059347079,1,27.14526946,77.49595271,1.125023816
2025-09-07 17:20:00,25.8972693,72.53924068,1,3,0.078667693,1,26.87062205,66.50258934,0.972976715
2025-09-07 17:25:00,26.51822433,73.4354135,1,3,0.103209365,0,27.0833517,73.37011584,1.649674818
2025-09-07 17:30:00,25.97889419,76.42510189,1,1,0.103209365,1,26.58096947,73.31338525,1.914923305
2025-09-07 17:35:00,25.98904188,72.79251846,0,0,0.103209365,0,26.82808594,78.78724553,1.052343625
2025-09-07 17:40:00,25.41528717,75.00222096,0,0,0.103209365,0,26.07986458,74.71508069,1.621023602
2025-09-07 17:45:00,25.64340484,72.54863043,1,4,0.103209365,1,26.4898002,75.14540663,1.671101266
2025-09-07 17:50:00,25.52944153,71.99991167,1,1,0.103209365,0,26.19366357,72.43071886,1.330825062
2025-09-07 17:55:00,26.00193518,72.89732739,0,0,0.103209365,1,26.85380188,69.95323705,1.398706528
2025-09-07 18:00:00,25.55079072,67.76450301,1,1,0.103209365,1,25.60460714,71.46308829,1.862729608
2025-09-07 18:05:00,25.3032339,72.51789072,1,4,0.103209365,0,25.62808236,73.07883268,1.63483689
2025-09-07 18:10:00,25.84401519,72.30503201,1,4,0.103209365,1,26.0972796,77.34316711,1.771934354
2025-09-07 18:15:00,25.67193116,72.43068961,1,4,0.103209365,1,25.55846431,71.14542018,1.235354326
2025-09-07 18:20:00,25.3700271,74.29029318,1,1,0.103209365,0,25.62746929,73.56036188,1.536053351
2025-09-07 18:25:00,25.26388045,74.82038945,1,2,0.103209365,1,25.02322747,72.29775612,1.580736609
2025-09-07 18:30:00,24.61787554,73.1084177,1,1,0.103209365,1,24.42740121,78.39464971,1.14878563
2025-09-07 18:35:00,25.12275388,75.70818303,1,2,0.103209365,0,25.09192994,72.13009512,1.809213491
2025-09-07 18:40:00,25.24766586,71.26397574,1,1,0.103209365,1,25.70981614,73.7986475,1.932515968
2025-09-07 18:45:00,25.23173042,73.91538015,1,4,0.103209365,1,25.10721201,78.77036666,1.107954684
2025-09-07 18:50:00,24.62185973,72.61561824,0,0,0.103209365,0,24.83293518,79.98107761,1.054839028
2025-09-07 18:55:00,24.77452279,72.94027791,1,2,0.103209365,0,24.6060962,75.11840339,1.345642
2025-09-07 19:00:00,24.3931665,74.10634466,0,0,0.103209365,0,24.10044931,79.1245271,1.317347984
2025-09-07 19:05:00,24.14704767,75.15579888,0,0,0.103209365,0,23.48252928,73.89365537,1.190748429
2025-09-07 19:10:00,24.44921773,74.93863004,0,0,0.103209365,0,24.41848453,68.26124045,1.736434432
2025-09-07 19:15:00,24.51292597,74.93586271,1,2,0.103209365,1,23.91625336,78.54300165,0.667852708
2025-09-07 19:20:00,24.33168769,72.82262377,0,0,0.103209365,0,23.40997887,73.19026675,1.811942486
2025-09-07 19:25:00,24.60596089,70.4917209,0,0,0.103209365,0,24.13499109,69.19165188,1.545589293
2025-09-07 19:30:00,24.25349932,73.61294712,0,0,0.103209365,0,23.37638109,76.17734013,1.469899966
2025-09-07 19:35:00,24.42353395,74.66531055,0,0,0.103209365,0,23.96297957,72.11980162,1.442933702
2025-09-07 19:40:00,24.14746689,74.53541231,0,0,0.103209365,0,22.99955527,71.38899174,0.59483828
2025-09-07 19:45:00,23.72875091,68.31860869,0,0,0.103209365,0,22.89446462,73.02729943,1.844646411
2025-09-07 19:50:00,23.7318001,74.90480506,1,1,0.103209365,1,22.77077325,73.88515129,1.604582307
2025-09-07 19:55:00,23.7583053,68.67365864,0,0,0.103209365,0,22.75840494,69.89023595,1.96221428
2025-09-07 20:00:00,23.96195412,77.79751385,0,0,0.103209365,0,23.3447833,72.56828228,1.521043775
2025-09-07 20:05:00,23.9022273,70.29421924,0,0,0.103209365,0,22.70867226,73.86532451,1.045442456
2025-09-07 20:10:00,23.94870952,71.65694119,0,0,0.103209365,0,22.57459202,73.23619573,1.107467876
2025-09-07 20:15:00,23.50254949,77.06534603,0,0,0.103209365,0,22.37410069,76.5740308,1.773953151
2025-09-07 20:20:00,23.91403374,69.79071643,0,0,0.103209365,0,22.41344296,77.25673605,1.333229381
2025-09-07 20:25:00,23.71107177,71.89296635,0,0,0.103209365,0,22.17684566,76.37734371,1.929454495
2025-09-07 20:30:00,23.42972683,78.49192775,0,0,0.103209365,0,22.06798863,77.58395358,1.182804348
2025-09-07 20:35:00,23.41168526,72.55509021,0,0,0.103209365,0,21.92620614,75.8478829,1.311646058
2025-09-07 20:40:00,23.50619814,75.19860248,0,0,0.103209365,0,22.03994637,74.9146315,1.366691407
2025-09-07 20:45:00,23.57966302,70.44845932,0,0,0.103209365,0,22.20294261,75.69373876,1.126517727
2025-09-07 20:50:00,23.01354303,74.11187574,1,1,0.103209365,1,21.44287286,69.40914014,1.719765481
2025-09-07 20:55:00,22.65792597,71.23676269,1,0,0.0,0,21.13061421,71.59420118,0.93543297
